,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_n_estimators,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_train_rmse,split1_train_rmse,split2_train_rmse,split3_train_rmse,split4_train_rmse,mean_train_rmse,std_train_rmse,split0_test_evs,split1_test_evs,split2_test_evs,split3_test_evs,split4_test_evs,mean_test_evs,std_test_evs,rank_test_evs,split0_train_evs,split1_train_evs,split2_train_evs,split3_train_evs,split4_train_evs,mean_train_evs,std_train_evs
0,2.4788755416870116,1.0795457595879312,0.03464970588684082,0.0015929054600693012,100,50,"{'max_features': 100, 'n_estimators': 50}",0.1651125440047981,0.16737133169921767,0.1683004537212788,0.16629989921051008,0.17279254724386403,0.16797535517593376,0.0026335798198495086,1,0.0646995785154315,0.0648380442437581,0.06439859599352701,0.06444135130956248,0.06391258429059321,0.06445803087057446,0.00031751475950349907,0.6254206214763599,0.638038099433702,0.6431416836886246,0.6404356990824185,0.6110444567438629,0.6316161120849936,0.011945232893991499,25,0.9460736952914446,0.9450125687989749,0.9454007182320335,0.9457658472676782,0.9467012737677932,0.9457908206715849,0.0005774811602855461
1,3.4350392818450928,0.05993901765334247,0.04081358909606934,0.0019965474780353006,100,100,"{'max_features': 100, 'n_estimators': 100}",0.1624606937706527,0.1664072420733522,0.16769945545751255,0.16621897542082967,0.16978727120582707,0.16651472758563482,0.002393630486429391,4,0.06349960100649403,0.06332749512923214,0.06256849301835055,0.06240982292229002,0.06259032283728937,0.06287914698273123,0.00044411025711166166,0.6373521212115664,0.6423006634745452,0.6456405217605097,0.6408635826301903,0.6242597868703382,0.63808333518943,0.0074061037607919275,22,0.9480496420708527,0.9475531207537113,0.9484700691864786,0.9491168448685341,0.9488727774414125,0.9484124908641979,0.0005624001766384423
2,6.442893648147583,0.11580544480393042,0.0658191204071045,0.015984729383792712,100,200,"{'max_features': 100, 'n_estimators': 200}",0.16189420687751538,0.16558522955543467,0.16554286427863318,0.16545882257987996,0.16852052780709717,0.16540033021971207,0.0021017354235736475,10,0.06241800176213346,0.061768988250406116,0.06150352700149395,0.06225566941741471,0.06131787907927978,0.0618528131021456,0.00042353588438951936,0.6400244924892997,0.6457077421851607,0.6547351609332608,0.6442529820107676,0.6299411799543018,0.6429323115145581,0.008074395965853954,16,0.9498099854145715,0.9500987267578224,0.9501998930664197,0.9493646899036644,0.9509313560623339,0.9500809302409623,0.000514607475116578
3,15.402297449111938,0.13854566661306986,0.11030545234680175,0.002325984988699,100,500,"{'max_features': 100, 'n_estimators': 500}",0.16130538116328738,0.1663108373920908,0.16556759904519575,0.16534883214809817,0.16935308381713027,0.16557714671316046,0.002572788473122139,9,0.0618552275048259,0.06160484162192167,0.06132620067285553,0.061563091004237035,0.0608874189261341,0.061447355945994854,0.0003264241463959806,0.6426926357908753,0.6427176319633361,0.6546250430079287,0.6447795217288163,0.6262599029253404,0.6422149470832593,0.009117366249562565,17,0.950714088290828,0.9503648420143891,0.9504886454162702,0.950487124698788,0.9516199704761693,0.950734934179289,0.0004566748737991001
4,30.493051385879518,0.1988013623533478,0.19438505172729492,0.001789542080312754,100,1000,"{'max_features': 100, 'n_estimators': 1000}",0.16141564781541862,0.16551965198497606,0.16600108171776445,0.16510787851683023,0.1686820024487021,0.16534525249673832,0.002327770037970536,11,0.06164003696452975,0.06151954986062754,0.06106112225123063,0.06131112907423912,0.060723962980742625,0.061251160226273936,0.00032890902808088924,0.642204483695578,0.646061746317962,0.6528216016280771,0.6457683345260375,0.6291301039408059,0.643197254021692,0.007827057457848795,15,0.9510543173721732,0.9505023601489435,0.9509184259025257,0.950892391334967,0.9518783675724429,0.9510491724662107,0.0004534908359827016
5,5.23622317314148,0.1354041334407282,0.03309645652770996,0.0010791683984593499,500,50,"{'max_features': 500, 'n_estimators': 50}",0.16157048608756022,0.1668848467493413,0.1673748949710227,0.16894808988843235,0.16948090243734032,0.1668518440267394,0.0028097547220624786,3,0.06511996622334948,0.06490262647738372,0.06396258508892765,0.06397213277308685,0.06356818551174613,0.06430509921489877,0.0005987105234804146,0.6413192241201333,0.6402995160022853,0.6470029793773007,0.6289549453916327,0.6257454034777781,0.636664413673826,0.008005346399626044,23,0.9453813885605175,0.9449045535490991,0.9461587107174255,0.9465330065034476,0.9472726947620641,0.9460500708185107,0.0008365625604157765
6,10.020863437652588,0.27052143212121554,0.04240231513977051,0.0013343975619979974,500,100,"{'max_features': 500, 'n_estimators': 100}",0.16140471555075336,0.16648914177161425,0.1656727146527457,0.166487053077879,0.16977414100822244,0.16596555321224296,0.0026809864858084263,7,0.06355589066539401,0.06270241037956484,0.06256019405865215,0.062439724651828774,0.061904853113311606,0.06263261457375027,0.0005346771347637778,0.642138550833723,0.642034545760694,0.65419023796547,0.639511926000026,0.6242327272482215,0.640421597561627,0.009571123375821874,19,0.9479658256407236,0.9486040723868332,0.9484800171687372,0.9490984289305551,0.9499949979244015,0.9488286684102499,0.0006855062334892409
7,19.6764066696167,0.5518430556011649,0.05880546569824219,0.0016672548878729186,500,200,"{'max_features': 500, 'n_estimators': 200}",0.16119974287313837,0.16477554465415992,0.16530222282109447,0.16482023098110865,0.1686520548948946,0.16494995924487924,0.002363936316220914,17,0.06224342197766528,0.06190627586915186,0.06178057927135215,0.061990195553730344,0.06101172576376394,0.06178643968713271,0.00041591489155567247,0.6429630307447082,0.6494057316478874,0.6556923068719136,0.646838596775742,0.6291848901603203,0.6448169112401143,0.008845514922471062,9,0.9500981640174196,0.9498817416510347,0.9497527202344966,0.949804177829477,0.9514296949536022,0.950193299737206,0.0006293359253447498
8,47.903144884109494,0.8197092834371393,0.10452108383178711,0.0023935676112327897,500,500,"{'max_features': 500, 'n_estimators': 500}",0.1604952428028268,0.16553555521641203,0.1656524144943934,0.1652600224113553,0.16806614421468158,0.16500187582793382,0.0024687703770818687,16,0.06156577522468275,0.06144072371643298,0.061093802459357,0.061171109523319105,0.060761298906675316,0.06120654196609343,0.0002814592910560692,0.6462501912037706,0.6461826398828869,0.6542179273086712,0.644971210097904,0.6317624502515613,0.6446768837489587,0.007247666254028873,10,0.9511790809532724,0.9506345834439266,0.9508688217261598,0.9511250611975481,0.951821901405719,0.9511258897453253,0.00039867983916170105
9,92.93663883209229,4.44824194515416,0.1850982666015625,0.015676332038880008,500,1000,"{'max_features': 500, 'n_estimators': 1000}",0.16021208642850182,0.1647605866574625,0.1646097700983777,0.16492370563293368,0.16797338159607086,0.16449590608266934,0.002478305068053227,21,0.06151096159207262,0.061311210987493335,0.06068610654807946,0.06096970310592212,0.06051240598947863,0.060998077644609225,0.00037285666685856573,0.6473993262345505,0.649457824738541,0.6585625353314202,0.6464037721403686,0.6323452834631783,0.6468337483816117,0.008424613861886327,5,0.9512696897364716,0.9508418203966658,0.9515199888386292,0.9514400388518607,0.9522236111693765,0.9514590297986008,0.0004484324783332666
