,test_rmse,train_rmse,test_evs,train_evs,test_r2,train_r2
3,0.17638667896945623,0.1441911385952619,0.5955862399143024,0.7283485558850233,0.5953340959728255,0.7283390782206479
4,0.17988335840438568,0.14177418170372544,0.5784738978352504,0.737656502214393,0.5773943522319936,0.7376488147348759
0,0.17071299487218886,0.14504757003235155,0.598994917930963,0.7289508705754698,0.5989138148517676,0.7289173866243877
1,0.17631074483803297,0.14254625673820548,0.598310152956976,0.7342256971212616,0.598233356683345,0.7342143371099252
2,0.1746355652025517,0.14378634699066545,0.6157587833137803,0.7278325589204067,0.6156371851303466,0.7277791583731479
3,0.17593542898939526,0.14369486179774946,0.5976965026518157,0.7302175505966064,0.5974019607619285,0.7302058642612601
4,0.1796781937168604,0.14128774812013026,0.5793270465049356,0.7394576849429129,0.5783578022338487,0.7394460037128957
0,0.17041667286489223,0.14496753178056607,0.6003792317292587,0.7292472544097266,0.6003050096303525,0.7292164746020469
1,0.17611598309325383,0.1424459541234944,0.5991922036316886,0.7345948649525511,0.5991204898384701,0.734588245457353
2,0.17471872410678882,0.143633207253932,0.6153937565824437,0.7284024567806974,0.6152710420634506,0.7283587075315872
3,0.17588348689567096,0.14353958939019404,0.597918827566831,0.7307968119725714,0.5976396468070195,0.73078861232997
4,0.17991604130337083,0.14100374528978654,0.5783270549074964,0.7404951323861766,0.5772407723504077,0.7404924313265842
0,0.17008297692877516,0.14427594381135136,0.601936361807,0.7318186385406783,0.6018687769329905,0.7317939335090965
1,0.17600329362292275,0.1417681783720594,0.5996974834174291,0.737126101975567,0.599633338769964,0.7371079615657503
2,0.17384709203768015,0.14300500564459914,0.6192640465545262,0.7307888702122073,0.619100117928628,0.7307296401086428
3,0.17520844315343403,0.14294017809664414,0.6010064007654274,0.7330424520490889,0.6007222513184313,0.7330323335965274
4,0.17973374508123285,0.14026009882366214,0.5790448814043131,0.7432286702588183,0.5780970424865638,0.7432224722589418
0,0.17031394460876167,0.14430188516669074,0.6008359902193476,0.7317179387519315,0.6007867417642945,0.7316974759265631
1,0.176220113745909,0.14188660819339943,0.5986931726673324,0.7366826065245866,0.5986463002156293,0.7366685503817123
2,0.17372730138722406,0.14304420240106167,0.6198051212697177,0.7306523594024743,0.6196248609525605,0.7305820093157839
3,0.17521599881320202,0.14297111380339866,0.6009584198146529,0.7329238739487706,0.600687813801428,0.7329167645905796
4,0.17968597493164387,0.14038099213908933,0.5792109895956185,0.7427842468737407,0.5783212818361706,0.7427796369107686
0,0.1698458051715679,0.14363520258595022,0.6030015418669983,0.7341805217063158,0.6029783488348484,0.7341708936277045
1,0.1762387014425223,0.14124270981583822,0.5986074794120408,0.7390719866363589,0.5985616261781347,0.7390531863459047
2,0.1733757861103387,0.14239235068574713,0.6213101877147534,0.7330738861204986,0.6211625858921964,0.7330318874006247
3,0.17493851838566954,0.14227697452841756,0.602166992329449,0.7355056440768145,0.6019515520646694,0.7355039013573798
4,0.17936000019309553,0.13974345983809233,0.5807125864813192,0.7451169100242931,0.5798498588715988,0.7451106351497817
0,0.16984428198326149,0.14313069398812334,0.6030284232709866,0.7360507699332357,0.602985469835266,0.7360350263183117
1,0.17571194276938698,0.14075428413801108,0.6010319261871502,0.7408849349284975,0.600957752863276,0.740854805052676
2,0.17293721274841575,0.14198707582055548,0.6232896939860464,0.7346153772779718,0.6230767846060583,0.734549405626972
3,0.17471422356296903,0.14168116940341258,0.6032116244576144,0.7377195685215397,0.6029716015338684,0.7377144933417503
4,0.17956982981342803,0.13919956670808886,0.5797161188051158,0.7471046888418353,0.578866233617755,0.7470908750819731
0,0.16932478062601106,0.14245501668355243,0.6054211879721785,0.7385296929576612,0.6054104459118963,0.7385213436308787
1,0.17522078702468133,0.14037207809548147,0.6032475302304277,0.7422842648182357,0.6031854667854721,0.7422602668250391
2,0.1727660467931046,0.14143161911111873,0.6240204453869165,0.7366724314397863,0.6238225407495853,0.7366222408639996
3,0.17450090551267397,0.14116789828271753,0.6041750222921891,0.7396131344485386,0.6039405165862928,0.7396114246670691
4,0.17960572630703872,0.13853746373806358,0.5796139885681193,0.7494953470606904,0.5786978452358427,0.7494910785326916
0,0.16911667054686622,0.14226553839047149,0.6063852449182805,0.7392187256364702,0.6063797972268223,0.7392164624304103
1,0.17553672401731268,0.1400725754052866,0.6018007902685307,0.7433801381735401,0.6017532004777095,0.7433589381974404
2,0.17265657252312544,0.14125843200419586,0.6244892734295309,0.7373131909685915,0.6242991240362038,0.7372668732992838
3,0.17442785915625572,0.14103948595616056,0.6045101259970996,0.7400862946022678,0.6042720294444561,0.7400849302624384
4,0.17956407281500877,0.13839391882644933,0.5798315060752731,0.7500124364042939,0.5788932362335704,0.7500099367607084
0,0.16859771102173735,0.14201618172103894,0.6087953496001546,0.7401311671751267,0.6087918543228177,0.7401298406936464
1,0.17530330370354374,0.13975694691776613,0.6028806905526555,0.7445479234734571,0.6028116352557777,0.7445142245451789
2,0.17280285234146145,0.1408287299854249,0.6238226150699803,0.73891293544837,0.6236622442941546,0.7388628876330641
3,0.17410901335497558,0.14080304225789425,0.6060071152726387,0.7409598185596997,0.6057174508402488,0.7409556618448696
4,0.17920306349285992,0.1382762814797632,0.5814607863144905,0.7504440990724275,0.5805847844944859,0.7504347483311599
0,0.16834862893863,0.14186211176543959,0.6099501288545461,0.7406942579675931,0.6099469229102927,0.7406933886666646
1,0.17540485061684857,0.13946468377034651,0.6024108082261094,0.7456086553968924,0.6023513480462279,0.7455816634610973
2,0.1725317053747063,0.14067315200471717,0.6249967643960961,0.7394748774703697,0.6248423496135846,0.7394395418933427
3,0.17366374903035428,0.14060026774864867,0.6079832065928292,0.7417041514100806,0.6077315391647162,0.741701238992285
4,0.17902313723325106,0.1381275990591643,0.5822962066184254,0.7509830067556926,0.5814265773221481,0.7509711529279554
0,0.16787286583782207,0.14147993687465948,0.612148588151231,0.7420886817841162,0.6121484334626278,0.7420886447623833
1,0.17540846863266113,0.13907928247245474,0.6023976664717006,0.7470310497450892,0.6023349435517875,0.7469858565915934
2,0.17258385962398856,0.14018861730675938,0.6247479772801419,0.7412643369931597,0.6246155040854717,0.7412313998602218
3,0.17341965947261287,0.14021330197042411,0.6090939880240257,0.7431283248857944,0.6088334541801417,0.7431210831449371
4,0.17872814015495528,0.13764174529311907,0.5836058395167811,0.752732955110122,0.5828049042158397,0.7527199535217828
0,0.16777784221285444,0.14105628089224403,0.6125873948809756,0.7436309466995389,0.612587392204447,0.7436309424921366
1,0.17504097870770957,0.13871708953128073,0.6040345628857469,0.7483293873727712,0.6039994563271458,0.7483019492531344
2,0.17248742464629227,0.13987432166953684,0.6251359041401426,0.742405895155257,0.6250348953512297,0.7423903908679483
3,0.17352533146136193,0.13981166164761485,0.6086113756066156,0.7445912851974947,0.608356600048969,0.7445906321885817
4,0.17835086684871135,0.13721384795849492,0.5853138620993537,0.7542636608207927,0.5845643412078434,0.7542550401635161
0,0.16749104510398452,0.1406526553899341,0.6139118707998903,0.7450973561263767,0.6139107356264324,0.7450960178747852
1,0.1748323041792411,0.13841448310013793,0.6049658289275007,0.7494160840441679,0.6049430750234843,0.749398892290232
2,0.1719696559199386,0.13958796451286806,0.627367849877151,0.7434526067299863,0.6272826396698208,0.7434440916950055
3,0.17332775142753945,0.13941209780972577,0.6094432325651558,0.7460487291203793,0.6092479611164225,0.7460484007289171
4,0.17826760954826568,0.13693994997172645,0.5857512887550675,0.7552397902198008,0.5849521159231286,0.7552351434348765
0,0.16743055883634922,0.14046540521771522,0.6141947974900341,0.7457763089907268,0.6141895431506614,0.7457742708736126
1,0.1748878631284919,0.13816333879182746,0.6047125815758874,0.7503240582409167,0.6046919494061251,0.7503074669250849
2,0.1719347464573409,0.13926549502903485,0.6275105115535196,0.744634182753205,0.6274339459225585,0.7446280890472086
3,0.17312493953793343,0.1390791228946417,0.6103984439893009,0.7472600636064037,0.6101618689442426,0.747260039196912
4,0.1782553275920768,0.13663402483965859,0.5858535124997251,0.756331406527945,0.5850093043752415,0.7563275358314893
0,0.16701477501348194,0.1399333214999991,0.6161118575839868,0.7476999405946239,0.6161033463219772,0.7476966398772442
1,0.17436601359061812,0.13755913885852214,0.607063895825189,0.7524995784538031,0.6070475565080276,0.7524865448510514
2,0.17137535989924038,0.138692170078125,0.6299315859916598,0.7467350719083008,0.6298542759653373,0.7467263793293595
3,0.17271007108512917,0.13861162538386834,0.6123217477908196,0.7489577170095734,0.6120280097761792,0.7489562926355762
4,0.17835200995715086,0.13606530890717577,0.5853166109889189,0.758363216065896,0.5845590158675422,0.7583518047370059
0,0.16678815474298525,0.1395703313842456,0.6171516464876323,0.7490089728594559,0.6171444487001627,0.7490039030786733
1,0.17409747730147976,0.13733877769735847,0.6082693082368918,0.7532880219620894,0.608256974938348,0.7532789119174503
2,0.17114931323050436,0.1383163014375532,0.6309159238719955,0.748105837162502,0.6308300875030619,0.7480973091268188
3,0.1723846709833492,0.13827167889207,0.6137535985100455,0.7501880279962936,0.6134885753960957,0.7501861574032557
4,0.17823012668158655,0.13560260687152884,0.5858674343944146,0.7600021501857027,0.5851266349959202,0.7599925021491695
0,0.16649627786673538,0.13919227511972782,0.6184906463560014,0.7503648053246017,0.6184832596606349,0.7503618153227256
1,0.17391995857955547,0.13696296023408627,0.6090701474394259,0.7546356124676936,0.6090554502299522,0.7546273326827593
2,0.17094080362918176,0.13783436032431443,0.6318102419839096,0.7498577288153122,0.631729052045496,0.7498496804465629
3,0.1719992958340419,0.13790460813344593,0.6155018843033127,0.7515178302309659,0.6152147776407713,0.7515107618341871
4,0.17781005599283964,0.1352183680348971,0.5878503739020123,0.7613600639273908,0.5870799609308017,0.7613507289252098
0,0.16611505553832479,0.13903344569476564,0.6202412184467292,0.7509353715904685,0.620228358034004,0.7509312042123415
1,0.17409204845093734,0.13674845591935952,0.6082915034140239,0.7554042652560602,0.6082814058630066,0.7553953108256706
2,0.17072847397775023,0.1376347153049597,0.6327372246353633,0.7505806115953952,0.6326433601160422,0.7505738118861924
3,0.1722360847164202,0.13766348241425863,0.614441201467657,0.7523872406418272,0.6141545921419858,0.7523789672497165
4,0.17774426932733745,0.135011273532063,0.5881526316833516,0.762087759309436,0.5873854510462412,0.7620811785801379
0,0.1661365142612085,0.13893782370210822,0.6201463597645895,0.7512779574576147,0.620130233986574,0.7512736867626465
1,0.1740509951866504,0.13663465102703998,0.6084763974705338,0.7558107705610363,0.608466129186293,0.7558022715737726
2,0.17073832973581665,0.13752722210725554,0.6326917652467632,0.7509699691566982,0.6326009456015068,0.7509632652084569
3,0.17223578563264647,0.13754773660321942,0.6144359521337617,0.7528039549784487,0.6141559321631627,0.7527951858112343
4,0.17769349896987127,0.13489821108989428,0.5883813092043625,0.7624862385146479,0.5876211334272081,0.762479492276295
0,0.16566990806709414,0.138571587576284,0.6222786162737042,0.7525874655465179,0.6222610199554932,0.752583229408912
1,0.1740151072008222,0.13619070172912523,0.6086407256889912,0.7573976798871176,0.608627575127469,0.7573865737355994
2,0.17066465062940248,0.13727314435032956,0.6330315576407559,0.7518942373006889,0.6329179663121636,0.7518825922314394
3,0.17185736867759363,0.13724584423781233,0.6161315845940536,0.7538906344579097,0.6158495353652401,0.7538791345420284
4,0.17774354472420112,0.1344596672571503,0.588132292408514,0.764027485987044,0.5873888152186892,0.7640213042799329
0,0.16564084109876243,0.13793669716089377,0.6223997628031637,0.754845852488599,0.6223935577699471,0.7548452037166904
1,0.17344845969272962,0.13559667075824416,0.6111834179148824,0.7595083812966205,0.6111722867486387,0.7594984004497652
2,0.17001283576730983,0.13662249311145852,0.6358440740184083,0.7542449718631288,0.6357165846140405,0.7542290862305431
3,0.17132270485597406,0.13643783285802424,0.6184695009146662,0.7567722675723787,0.6182360709154158,0.7567685926412688
4,0.17738638423603695,0.13386105537878226,0.5897929355713991,0.7661248955805693,0.5890453631431889,0.766117772470555
0,0.16536973433248459,0.1376259925943526,0.6236474090474091,0.7559529152212339,0.6236286141027794,0.7559483898653795
1,0.17324055251967027,0.13526482169950368,0.6121167103367467,0.7606819348417303,0.6121038789991167,0.7606741309190223
2,0.170122046044149,0.13626686682892247,0.6353525802216073,0.7555210519903929,0.6352484285454464,0.7555068969425764
3,0.17112819398477844,0.13601015710366204,0.6193089899158349,0.7582918186901013,0.6191024485575682,0.758291060965904
4,0.177127013462981,0.13351980403688407,0.5909530924337748,0.7673162293755154,0.5902462636037249,0.7673087221578497
0,0.1653398530572922,0.13742785503400112,0.6237828304167993,0.7566597298413221,0.6237646177181901,0.7566505970757852
1,0.17315904567653218,0.13506342385551498,0.6124726933099437,0.7613923620111085,0.6124687906826587,0.7613862721956077
2,0.16991546228654997,0.1361652130657449,0.6362618803658684,0.7558896074137615,0.636133745894349,0.7558715398566762
3,0.17107570946744474,0.13584615206933146,0.6195407243216884,0.7588738551758599,0.6193360530624785,0.7588736289631322
4,0.17726314594395065,0.13328605586669365,0.5902593598453783,0.7681311898980469,0.5896161820929053,0.7681227369852828
0,0.16529600932336905,0.13722178832902454,0.6239838792718069,0.7573921989958818,0.6239641265068545,0.7573798322609895
1,0.17277067020704678,0.1349200750871305,0.6142053890006048,0.7618951054943455,0.6142052154739837,0.7618925059544668
2,0.16981557071048808,0.13607450956743386,0.6366864217762321,0.7562135628658915,0.6365614466938185,0.7561966732697265
3,0.1710473863377896,0.1356841573461125,0.6196649014455479,0.759448367838206,0.6194620873412494,0.7594483660338931
4,0.17711026370079622,0.13316593062423582,0.5909496149542485,0.7685470198274766,0.5903237554893134,0.7685405115271992
0,0.16527007666407187,0.13684373202536615,0.624096353898799,0.7587250968890403,0.6240821069140561,0.7587148641325842
1,0.1722728371086243,0.13459306539840893,0.6164253946385325,0.7630508904160759,0.6164253226638341,0.7630453232428167
2,0.16943037895268354,0.13572690312764643,0.6383475672817471,0.7574544012206609,0.6382083482272931,0.757440688207182
3,0.17077003998570983,0.13536784781737232,0.6208733552585189,0.7605686901112392,0.6206951402292424,0.7605686159680656
4,0.17701480824107804,0.13284344876614276,0.5913819970243057,0.7696672160756963,0.5907652352227393,0.7696601839182703
0,0.16561773665168972,0.13642308436608808,0.6225395805686332,0.7602131289262707,0.6224988914490013,0.7601959700689004
1,0.17255571168332037,0.13427479036734877,0.615168727169948,0.7641663019484524,0.6151646177524563,0.7641646615548157
2,0.16956269851482517,0.13555651853918488,0.6377562246592334,0.7580542817740604,0.6376430327682924,0.7580492989808633
3,0.17050607514276284,0.1352031070032424,0.6220636475284291,0.7611510496212492,0.6218668418454361,0.7611510307776687
4,0.17702568560146897,0.13255114758555597,0.5912843015098869,0.7706770643211521,0.5907149396476764,0.770672722026658
0,0.16554269195073645,0.13606031418549627,0.6228764411033196,0.7614797654468548,0.6228409205100434,0.7614696267480031
1,0.1722475418956105,0.13390029384983063,0.6165431815101317,0.7654790473265589,0.6165379566809559,0.7654783310797653
2,0.16942049135274545,0.1351162630269603,0.6383906266029509,0.7596284977948444,0.6382505737922166,0.7596183442007001
3,0.17013460908808664,0.1348830870185735,0.6236913798030972,0.7622804113572819,0.6235126556338753,0.7622803832646192
4,0.17685276301462627,0.13218134065716367,0.5920928022768764,0.7719524432288889,0.5915141464299334,0.7719505459571822
0,0.16492884785637416,0.1358626001416693,0.625712349076799,0.762181137438466,0.6256328001191899,0.7621623568719719
1,0.1719343276310338,0.13372664320240377,0.6179476901265346,0.7660877117465759,0.6179312605345357,0.7660862226856369
2,0.16894065069979466,0.13486948425964315,0.6403997964288892,0.7604994870593014,0.6402967993206781,0.7604956170740854
3,0.1702643164473334,0.1345389798167009,0.6231021342053975,0.7634924845600056,0.6229383833652464,0.7634917536526233
4,0.17680162202914879,0.13193377415392116,0.592373463024694,0.772803987724594,0.591750358160949,0.7728039876792331
0,0.16479280876058958,0.13546534307630842,0.6263393924483135,0.7635722105248467,0.6262501277994307,0.7635511798763759
1,0.17193507421756268,0.133340119883462,0.6179358968879831,0.7674380866669808,0.6179279424304989,0.7674364766424334
2,0.16902249020941087,0.13449863839822598,0.6400645583837843,0.7618158899976296,0.6399482146111676,0.7618109197634026
3,0.1700676448428048,0.13423001904855744,0.623954710384225,0.7645782522048389,0.6238089648857199,0.764576760645781
4,0.1766144797297173,0.13152527331992048,0.5932459700768327,0.7742092450938801,0.592614155010859,0.7742087239522135
0,0.16455109809304888,0.13515539376527122,0.627418691696629,0.7646537091680679,0.6273457226733985,0.764631947923556
1,0.17193431145559157,0.1330294033827018,0.6179406554974851,0.7685216222169394,0.6179313324239674,0.7685190784967573
2,0.16895996423119897,0.13430422716090776,0.6403317167528286,0.7625043885724473,0.6402145510738873,0.762499003559084
3,0.170234010645571,0.1338902322162438,0.6232039337974505,0.7657689590730064,0.6230725998337281,0.7657671422039061
4,0.17662193874614335,0.1313016719288943,0.5932274007616583,0.7749761358132007,0.592579743768006,0.7749757906361807
0,0.16436102321418378,0.1349734602854592,0.6282733240839724,0.7652899705596421,0.6282061399891743,0.7652651821073495
1,0.17211621862518936,0.13289918572114318,0.6171399743556039,0.7689806677770764,0.6171224444771474,0.7689720332665932
2,0.16877701111005333,0.1340234089221901,0.6410786857795994,0.7634919268850935,0.64099329452879,0.7634911523046757
3,0.16996499925813427,0.13362455008430393,0.6243507318606775,0.7667007257970508,0.6242629336085175,0.7666958095183555
4,0.17645004179374763,0.13113888625826803,0.5941136594341371,0.7755354727169126,0.593372399771166,0.7755334074465092
0,0.16421305874886927,0.1346914967481073,0.6289357056197293,0.7662677471095319,0.6288752465265358,0.7662448936226556
1,0.17206920176574672,0.13255471611967606,0.6173514926529854,0.7701773634603857,0.6173315966604802,0.7701681124495294
2,0.16885146352214445,0.1336940756551824,0.6407824066729999,0.7646527413725115,0.6406764882238145,0.7646520619247791
3,0.16997757817229195,0.13333480152627455,0.6242704130841509,0.7677127537542335,0.6242073158140184,0.7677064959832938
4,0.17623931042347282,0.13092364457197886,0.5951189941250858,0.7762739063689892,0.5943430770453029,0.7762696485309319
0,0.1642505958561884,0.1344951471376192,0.628759369517936,0.7669443817035844,0.6287055579277256,0.7669259205763312
1,0.17198587547965624,0.13236862600738317,0.6177187258201728,0.7708229493428587,0.6177021291658158,0.7708129694800661
2,0.1688938572133645,0.13351142904082788,0.6406103825100982,0.765295109567911,0.6404960342084753,0.7652946654429713
3,0.16979780407813067,0.13312249945416652,0.6250730219544294,0.76845162760803,0.6250017978204676,0.7684456447983407
4,0.17622114613956125,0.13075577623514395,0.5952118366337349,0.7768465431658614,0.5944266916234835,0.7768430081323487
0,0.1644373322172353,0.13419761278783798,0.6279250695884405,0.7679839431335994,0.6278608293517507,0.7679560073824098
1,0.17174378824149458,0.13205742938471268,0.6187932393475299,0.7719045752620337,0.6187776163147007,0.7718893331663661
2,0.1687946002945077,0.13319102928883078,0.641017070011708,0.7664198803840332,0.6409184624866432,0.7664198020680759
3,0.16965066249018215,0.13278160304251496,0.6256990592472599,0.7696422305890176,0.6256514401822748,0.7696300423342857
4,0.17610221215607524,0.13042692025103877,0.5957338330239678,0.7779759608258486,0.5949739604672996,0.7779640940113932
0,0.1644420058136026,0.1342815866830178,0.6279053212320655,0.7676917786903785,0.6278396753599098,0.7676655143690354
1,0.17163418149890397,0.1321749920304506,0.6192732534893963,0.7714950370022259,0.619264052658927,0.7714830064562912
2,0.16900436375001218,0.13327411514453225,0.640130573150664,0.766128613100254,0.6400254364542818,0.7661282919877523
3,0.16980488828698614,0.13286559735939105,0.6250018479610817,0.7693522622406659,0.6249705062379061,0.7693384976192276
4,0.1763745186292704,0.13049881557699383,0.5944491555988116,0.7777308511446906,0.5937204102414548,0.7777192405172395
0,0.16450070658200755,0.13381214842162037,0.6276446074745397,0.7693116753395541,0.6275739282217324,0.7692871224424687
1,0.17141854039941812,0.1318212784979818,0.6202244066309388,0.7727101143181836,0.620220164558388,0.7727044387072934
2,0.16861062101142194,0.13293918793754678,0.6418507405361547,0.7673035540804949,0.6417008045807666,0.7673022870051774
3,0.16970281202795118,0.13233533184163287,0.6254379354874608,0.7711918435206585,0.6254212600632238,0.7711759599967256
4,0.17653984540941636,0.12995150394270213,0.5936236454042603,0.7795855308749601,0.5929583911275462,0.7795798203391703
0,0.16456454544069468,0.13360271402608104,0.6273379956722354,0.7700314831884898,0.6272848125191836,0.7700087519734402
1,0.17126123364281381,0.1316181325594455,0.6209168943599173,0.7734092789785213,0.6209168747522218,0.7734044560613097
2,0.1684215533011888,0.13277683884525399,0.6426328979115926,0.7678709492920924,0.6425038954787935,0.7678702940033892
3,0.16964697366548598,0.13219948627350878,0.6256860280140621,0.7716601461700163,0.6256677194137166,0.7716455062116377
4,0.1763382758296631,0.12979056622702714,0.5946032651950042,0.7801324937210208,0.5938873640281694,0.7801254385565564
0,0.16446817852602633,0.13311792521166674,0.627784269401443,0.7716976186021209,0.6277211993020146,0.771674809384892
1,0.17120246359142535,0.1312056079783527,0.621177007726409,0.774828295986659,0.6211770026479421,0.7748226458035072
2,0.1682770440337541,0.1323516279506478,0.6432106708943722,0.7693548974092611,0.6431171107808866,0.7693546798869063
3,0.16985472082058145,0.1318183174909028,0.6247735049697491,0.7729754899476657,0.6247503546002025,0.7729604299526917
4,0.17618223321514379,0.12945267904768565,0.5954262440551237,0.781281557023437,0.5946057881888516,0.7812687588045871
0,0.16439537222001227,0.13300950082916368,0.6281298632784065,0.7720760902819808,0.628050724992809,0.7720465990727244
1,0.1712346434471939,0.13111640763843643,0.621034999867919,0.7751363904499954,0.6210345792873901,0.7751287160871011
2,0.16828915127239139,0.13224115543764697,0.6431482284817227,0.7697396478112463,0.6430657547356277,0.7697395536446127
3,0.16975622165170778,0.13165271578545343,0.6252071610223802,0.7735483818236768,0.625185444786694,0.7735305255764677
4,0.1762244684807899,0.12931878635021501,0.595283226099504,0.7817367864845173,0.5944113987298084,0.7817209915528309
0,0.16460572091972636,0.13251336233128108,0.6271857120775349,0.7737765129502776,0.6270982760293469,0.773744004547871
1,0.1706430882154587,0.1308312951135519,0.6236489364431834,0.7761174962396857,0.623648439930991,0.7761056176538297
2,0.16775177125298962,0.13195743552033107,0.6454052573413396,0.7707271098909136,0.6453416363112434,0.7707265291932006
3,0.16946337282491697,0.13131833351900388,0.6265147557398489,0.77469184153796,0.626477524970676,0.7746794757734485
4,0.17575546560800806,0.128850384776361,0.5974348689520215,0.7833207653721124,0.5965673886737091,0.7832993711489562
0,0.16469894162127569,0.13230734948358142,0.6267695099506939,0.7744845512065297,0.6266757876309832,0.7744469587036084
1,0.17054668717485094,0.1305113911946945,0.6240776422625645,0.7772166683529914,0.6240735428099842,0.7771991958106195
2,0.16768197385034353,0.1316480030625001,0.6456773296742053,0.7718005369752667,0.6456367042275155,0.7718005341976018
3,0.1692267793851061,0.1309391850216807,0.6275568151213151,0.7759944881954971,0.6275197711566841,0.7759787095851112
4,0.1757020218721643,0.1286188356019113,0.5976822143806951,0.7840973231712673,0.5968127030109769,0.784077510336029
0,0.16461852185345574,0.13206518600133957,0.6271203582340416,0.7753015690235452,0.6270402746933053,0.775271867126371
1,0.16997346162711988,0.13026081358948646,0.6266115276274828,0.7780658267985925,0.6265963535359099,0.7780539150288849
2,0.16754360354743572,0.13138242489441063,0.6462903939613709,0.7727210154505886,0.6462213004654187,0.7727203151981508
3,0.16929649991134607,0.13070287420601776,0.6272697096950699,0.7768059732716543,0.6272127882156346,0.7767865790349872
4,0.17528343885309858,0.12845974283755404,0.599669472733466,0.7846340182031984,0.5987314780268119,0.7846113428846349
0,0.16447769735091253,0.1319246903426864,0.6277582856131667,0.7757795678792329,0.6276781057468785,0.7757497604090039
1,0.16990498060428716,0.13012722672448768,0.6269073078386558,0.7785215108922701,0.6268971759372479,0.7785089080203454
2,0.16744725163107937,0.13126535474091355,0.6466948612148227,0.773126559423301,0.6466280895447925,0.7731251762446734
3,0.1692439518747935,0.13058780218295335,0.6274959811654837,0.7771973240761547,0.6274441715683254,0.7771794443511096
4,0.17529901109149698,0.12831126858606262,0.5995921910215021,0.7851355333699803,0.5986601772046367,0.7851089491825775
0,0.16468795425933178,0.1317901072008691,0.626840050788223,0.7762432192411272,0.6267255962257746,0.7762070653681031
1,0.16964610037696473,0.13007406776466404,0.6280544729490103,0.7787046668094793,0.6280332857606612,0.7786898360456099
2,0.16743915344953458,0.13116575400323768,0.6467232672672287,0.7734706369965358,0.6466622686747209,0.7734693390571797
3,0.16897007804777225,0.1305258859067361,0.6287123388914992,0.777405920314736,0.6286489500347109,0.7773906884061161
4,0.17550836922108512,0.1282429869642609,0.598522364377994,0.7853551496754918,0.5977009712338017,0.7853375994863259
0,0.16448670663113918,0.13128229575274764,0.6277797520554039,0.7779665339340015,0.6276373167012956,0.7779283731332399
1,0.16929958598263542,0.12959273684766562,0.6295647380952691,0.7803377699671235,0.6295512715556744,0.7803246943131281
2,0.16709297529780803,0.13072402348419956,0.6481800308756434,0.774993905532534,0.6481218001529785,0.7749925569201913
3,0.16886402318632193,0.13003199989628322,0.6292009689333997,0.7790826289049837,0.6291149641948841,0.7790721268545219
4,0.17516653193079756,0.12777603499125767,0.6000756136870912,0.7869159532876939,0.5992665590856974,0.786897989567315
0,0.16434271873370884,0.13069985238753556,0.6284422913210912,0.7799688714176733,0.628288946902428,0.7798944756091153
1,0.16969012275890008,0.12893265615835856,0.6278827355282253,0.7825715187576702,0.627840213413869,0.7825568277365657
2,0.16640235784371912,0.1300110467429607,0.6510875515936403,0.7774404258589637,0.6510245077399233,0.7774402721178097
3,0.1677934074297069,0.1296094322790966,0.6338859810421966,0.7805171599325292,0.6338029564133483,0.7805057012514703
4,0.1749511459612987,0.12705293562606698,0.6011148873795795,0.7893286222838272,0.600251442380419,0.7893031027137769
0,0.16417931979067943,0.13016213091601903,0.6291439136725033,0.7817562263328854,0.6290277322828608,0.7817018533073297
1,0.16928277782091347,0.12840471443930332,0.6296676166718284,0.7843485751481305,0.6296248246363021,0.7843339150122927
2,0.16637619503885254,0.1294945150295469,0.651185831815983,0.779205251100366,0.6511342352711205,0.7792052112525885
3,0.16741431604272414,0.1292963554054572,0.6355473007195187,0.7815726223479389,0.6354557665995368,0.7815648154123601
4,0.1743741612507474,0.12667906662300368,0.603682406364459,0.7905627392758703,0.6028838168917539,0.7905412817269006
0,0.16414252176062263,0.12995359080930136,0.6293090677765616,0.7824524748877065,0.6291940080214709,0.7824007885547134
1,0.16893887769805735,0.1282081329432294,0.6311714843168974,0.7850074361410122,0.631128139869635,0.784993758519227
2,0.1660899948827839,0.12929265405836038,0.6523775935528089,0.7798937612016921,0.6523334399924658,0.7798930413416226
3,0.16723581245812133,0.12911443908470496,0.6363477919107111,0.7821835430985178,0.6362327343352655,0.7821790472770213
4,0.17428170668498802,0.1264964877337665,0.6041441924023774,0.7911665855091774,0.6033048135652921,0.7911446202588661
0,0.1638152113473627,0.12972325551055733,0.6307653018715562,0.7832251763509497,0.6306713540843503,0.7831714692409039
1,0.16873320497265903,0.12782640311929547,0.6320711816755917,0.7862877102805463,0.6320257508895615,0.7862721814692192
2,0.16587621745193987,0.12893274557811737,0.6532792557237871,0.7811174389211959,0.6532278398343564,0.7811167473989921
3,0.16708493539736424,0.12873071542918235,0.6369863311144071,0.7834763528573486,0.636888806468501,0.7834718360595475
4,0.17432930818398618,0.1260546880906245,0.6039943758327254,0.792632214630011,0.6030880855486651,0.7926009626382434
0,0.16353254872024148,0.12961582495856774,0.6320462334009459,0.7835810533115215,0.6319448052797246,0.7835304544231192
1,0.16854380540897307,0.1276921623971233,0.6328992735251222,0.7867350006683648,0.632851374359539,0.7867208510815096
2,0.16578778257490037,0.12874626035755926,0.6536510648091773,0.7817510629354362,0.6535974959431541,0.7817494644331769
3,0.1669871693750672,0.12852583632559555,0.6374299422799197,0.7841644754570106,0.6373136149763491,0.7841605107728842
