,test_rmse,train_rmse,test_evs,train_evs,test_r2,train_r2
4,0.16220521538540109,0.0984961376507845,0.6579504450877229,0.8735064775245864,0.6563764262476188,0.8733727621696674
0,0.15620262181511585,0.10000428592634024,0.6642086059153243,0.8711947687692803,0.6641996232641554,0.8711400450789539
1,0.16062130048481157,0.09843820894999745,0.666989611378147,0.8733141120017781,0.666556241878253,0.8732501884148337
2,0.15650971735753422,0.09968292087706361,0.6912846471293261,0.8691965363966605,0.6912843889472908,0.8691639024348904
3,0.1581478515257139,0.09989256494243567,0.6747018143501611,0.8696740412671294,0.6746943251750603,0.8696183848116824
4,0.16226162203355837,0.09848205562818896,0.6577197706429452,0.8735448562253574,0.6561373954109935,0.8734089674503385
0,0.15615457826411389,0.09996849933176358,0.6644171141758274,0.8712870562600074,0.6644061570764916,0.8712322538041004
1,0.16058331140758372,0.09840304044262586,0.66715146366078,0.8734059960086185,0.666713951007204,0.8733407387297679
2,0.15640267526633098,0.09966584872617568,0.6917065879749547,0.8692414379749318,0.6917065258558888,0.8692087137688025
3,0.15814888899145843,0.0998160459864185,0.6747002819823776,0.86987811414308,0.6746900570854482,0.8698180562078185
4,0.1621638129178445,0.0984526537889307,0.658127030681736,0.8736198604352688,0.65655182194183,0.8734845437279353
0,0.15609245889936418,0.09996207689220464,0.6646845473589742,0.8713053937539039,0.6646731070443077,0.8712487985458413
1,0.16053770451443689,0.09838719453322484,0.6673248363292759,0.8734445758420228,0.6669032357169555,0.8733815275015997
2,0.1564657030339124,0.09964353370921533,0.691458067474525,0.8693018528541236,0.6914580011474379,0.8692672751129717
3,0.15813819908393859,0.09979703274839834,0.6747438373353005,0.8699282450990418,0.6747340335647916,0.869867646321696
4,0.16245221561112713,0.09838547282813187,0.6568710393585806,0.87379053537039,0.6553291143909221,0.8736571450690043
0,0.15601280219427427,0.09993657358195157,0.6650291600572329,0.8713691998828271,0.6650152660448831,0.8713144867161621
1,0.16049977975977017,0.0983701455675406,0.6674783679017691,0.8734891782728327,0.6670605958955642,0.8734254057108957
2,0.15659094080111363,0.09957914770911566,0.690964274022734,0.8694686295257801,0.6909638791159576,0.869436169920903
3,0.15815297095622294,0.09977136175738384,0.6746838334925785,0.869997984818453,0.6746732637855373,0.869934586124052
4,0.16233726835664297,0.09835396899239301,0.6573657500712671,0.8738706671399029,0.6558167033738084,0.8737380441524613
0,0.15606250137870303,0.09992568057614305,0.6648153342712599,0.8713996145588373,0.6648018076671871,0.8713425384213072
1,0.16065895129805888,0.09835626667225555,0.6668467733122567,0.8735282695083746,0.666399900221788,0.8734611196280313
2,0.156655769203798,0.09956520377788519,0.6907088533051358,0.869506464283916,0.6907079452148746,0.8694727327082641
3,0.15813448576156255,0.09976629275642471,0.6747588505550677,0.8700118590320338,0.6747493088520736,0.8699478020398774
4,0.16229538286096043,0.09834237821159238,0.6575444768196455,0.8739009752457265,0.6559942895598945,0.8737678017399828
0,0.1560981370897096,0.09989097915398167,0.6646605475078583,0.871485416996001,0.6646487101634914,0.8714318812538457
1,0.1606048178253681,0.09830031933726274,0.6670555102957147,0.8736724192874439,0.6666246731248611,0.8736050352090772
2,0.15658458914842968,0.09947707895977449,0.690989596323637,0.869734355567419,0.69098894889697,0.8697036889209961
3,0.15815484768810148,0.09971713531027021,0.6746717522503383,0.8701399610334775,0.6746655427206003,0.8700759306639829
4,0.1622588734202311,0.09826833802875093,0.6576794800529467,0.8740841150785184,0.6561490449596763,0.8739578060269865
0,0.1560528133010276,0.09986536992918914,0.6648521514939016,0.8715540447391379,0.6648434233698463,0.8714977952698297
1,0.16062105889297829,0.09826534815995852,0.6669903696264255,0.8737621531343995,0.6665572449485557,0.8736949513862647
2,0.15655715466044282,0.09944198655390063,0.6910979387457206,0.8698275046564979,0.691097220309344,0.8697956016425632
3,0.15811904130447144,0.09968840137041152,0.6748188156009464,0.870215465371029,0.6748128380059302,0.8701507962828023
4,0.1623127358473447,0.09822591605163777,0.6574852178437831,0.8741963405491561,0.6559207219026795,0.8740666061765926
0,0.15601356989772408,0.10010952965481851,0.6650240470345882,0.8709218646533095,0.6650119692696825,0.8708686799450225
